model,dataset,epochs,layers,tau,lr1,wd1,lr2,wd2,channels,edge_drop_rate,feat_mask_rate,mlp_use,val_acc
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.01,256,0.2,0.4,False,0.9243862688541412
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.4,False,0.9264593720436096
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.4,False,0.9236224889755249
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.01,256,0.2,0.4,False,0.9094380855560302
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.01,256,0.2,0.4,False,0.9185488402843476
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.4,False,0.9258047103881836
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.4,False,0.9276050388813019
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.01,256,0.2,0.5,False,0.9012002408504486
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.01,256,0.2,0.5,False,0.9205128371715545
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.5,False,0.9271140396595001
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.5,False,0.924222606420517
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.01,256,0.2,0.5,False,0.9067648768424987
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.01,256,0.2,0.5,False,0.919530838727951
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.5,False,0.9223677217960358
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.5,False,0.923786175251007
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.01,256,0.3,0.0,False,0.9181669592857361
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.01,256,0.3,0.0,False,0.9174031913280487
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.0,False,0.9270594775676727
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.0,False,0.9247681617736816
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.01,256,0.3,0.0,False,0.9164211809635162
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.01,256,0.3,0.0,False,0.9204037189483643
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.0,False,0.9286961555480957
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.0,False,0.9259138107299805
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.01,256,0.3,0.1,False,0.9202946126461029
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.01,256,0.3,0.1,False,0.9259138226509094
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.1,False,0.9270049273967743
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.1,False,0.9280960321426391
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.01,256,0.3,0.1,False,0.9223677277565002
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.01,256,0.3,0.1,False,0.9219858348369598
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.1,False,0.9262411534786225
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.1,False,0.9266775965690612
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.01,256,0.3,0.2,False,0.9160938501358032
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.01,256,0.3,0.2,False,0.9255864918231964
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.2,False,0.9283688127994537
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.2,False,0.9276595890522004
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.01,256,0.3,0.2,False,0.9160392940044403
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.01,256,0.3,0.2,False,0.9243317186832428
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.2,False,0.925586485862732
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.2,False,0.9282597064971924
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.01,256,0.3,0.3,False,0.916584849357605
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.01,256,0.3,0.3,False,0.9213311612606049
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.3,False,0.9255864918231964
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.3,False,0.9281505942344666
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.01,256,0.3,0.3,False,0.9100927591323853
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.01,256,0.3,0.3,False,0.9248227059841156
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.3,False,0.9279323756694794
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.3,False,0.9318058013916015
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.01,256,0.3,0.4,False,0.9087288856506348
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.01,256,0.3,0.4,False,0.9187670588493347
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.4,False,0.9225859344005585
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.4,False,0.9291871428489685
