model,dataset,projection,epochs,channels,lr1,lr2,wd1,wd2,edge_drop_rate,feat_mask_rate,val_acc
GRACE,CS,nonlinear-hid,1000,256,0.001,0.01,1e-05,0.0001,0.4,0.4,0.9418076276779175
GRACE,CS,nonlinear-hid,1000,256,0.0005,0.01,0.0,0.0001,0.4,0.4,0.936170240243276
GRACE,CS,nonlinear-hid,1000,256,0.0005,0.01,1e-05,0.0001,0.4,0.4,0.937443196773529
GRACE,CS,nonlinear-hid,1000,256,0.001,0.01,0.0,0.0001,0.4,0.5,0.9418076276779175
GRACE,CS,nonlinear-hid,1000,256,0.001,0.01,1e-05,0.0001,0.4,0.5,0.9338061610857645
GRACE,CS,nonlinear-hid,1000,256,0.0005,0.01,0.0,0.0001,0.4,0.5,0.930896540482839
GRACE,CS,nonlinear-hid,1000,256,0.0005,0.01,1e-05,0.0001,0.4,0.5,0.9356246987978617
GRACE,CS,nonlinear-hid,1000,256,0.001,0.01,0.0,0.0001,0.5,0.0,0.8379705548286438
GRACE,CS,nonlinear-hid,1000,256,0.001,0.01,1e-05,0.0001,0.5,0.0,0.788688858350118
GRACE,CS,nonlinear-hid,1000,256,0.0005,0.01,0.0,0.0001,0.5,0.0,0.8357883294423422
GRACE,CS,nonlinear-hid,1000,256,0.0005,0.01,1e-05,0.0001,0.5,0.0,0.8301509420077006
GRACE,CS,nonlinear-hid,1000,256,0.001,0.01,0.0,0.0001,0.5,0.1,0.934169868628184
GRACE,CS,nonlinear-hid,1000,256,0.001,0.01,1e-05,0.0001,0.5,0.1,0.9345335761706034
GRACE,CS,nonlinear-hid,1000,256,0.0005,0.01,0.0,0.0001,0.5,0.1,0.9370794892311096
GRACE,CS,nonlinear-hid,1000,256,0.0005,0.01,1e-05,0.0001,0.5,0.1,0.9314421017964681
GRACE,CS,nonlinear-hid,1000,256,0.001,0.01,0.0,0.0001,0.5,0.2,0.9363520940144857
GRACE,CS,nonlinear-hid,1000,256,0.001,0.01,1e-05,0.0001,0.5,0.2,0.939443568388621
GRACE,CS,nonlinear-hid,1000,256,0.0005,0.01,0.0,0.0001,0.5,0.2,0.9354428251584371
GRACE,CS,nonlinear-hid,1000,256,0.0005,0.01,1e-05,0.0001,0.5,0.2,0.9363520940144857
GRACE,CS,nonlinear-hid,1000,256,0.001,0.01,0.0,0.0001,0.5,0.3,0.9390798409779867
GRACE,CS,nonlinear-hid,1000,256,0.001,0.01,1e-05,0.0001,0.5,0.3,0.9368976354598999
GRACE,CS,nonlinear-hid,1000,256,0.0005,0.01,0.0,0.0001,0.5,0.3,0.9387161334355673
GRACE,CS,nonlinear-hid,1000,256,0.0005,0.01,1e-05,0.0001,0.5,0.3,0.9418076078097025
GRACE,CS,nonlinear-hid,1000,256,0.001,0.01,0.0,0.0001,0.5,0.4,0.9410801927248637
GRACE,CS,nonlinear-hid,1000,256,0.001,0.01,1e-05,0.0001,0.5,0.4,0.9414439002672831
GRACE,CS,nonlinear-hid,1000,256,0.0005,0.01,0.0,0.0001,0.5,0.4,0.9418076078097025
GRACE,CS,nonlinear-hid,1000,256,0.0005,0.01,1e-05,0.0001,0.5,0.4,0.9345335761706034
GRACE,CS,nonlinear-hid,1000,256,0.001,0.01,0.0,0.0001,0.5,0.5,0.9390798608462015
GRACE,CS,nonlinear-hid,1000,256,0.001,0.01,1e-05,0.0001,0.5,0.5,0.938170591990153
GRACE,CS,nonlinear-hid,1000,256,0.0005,0.01,0.0,0.0001,0.5,0.5,0.9332606196403503
