model,dataset,projection,epochs,channels,lr1,lr2,wd2,edge_drop_rate,feat_mask_rate,val_acc
GRACE,Computers,standard,1500,128,0.01,0.01,0.0001,0.3,0.1,0.8981817960739136
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0001,0.3,0.1,0.8850908875465393
GRACE,Computers,nonlinear,1500,128,0.01,0.01,0.0001,0.3,0.1,0.8896969358126322
GRACE,Computers,linear,1500,128,0.01,0.01,0.0001,0.3,0.1,0.8799999753634135
GRACE,Computers,standard,1500,128,0.01,0.01,0.0001,0.3,0.1,0.8809696833292643
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0001,0.3,0.1,0.8753939072291056
GRACE,Computers,nonlinear,1500,128,0.001,0.01,0.0001,0.3,0.1,0.8775757153828939
GRACE,Computers,linear,1500,128,0.001,0.01,0.0001,0.3,0.1,0.8739393750826517
GRACE,Computers,standard,1500,128,0.001,0.01,0.0001,0.3,0.1,0.8853333195050558
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0001,0.3,0.1,0.8746666510899862
GRACE,Computers,nonlinear,1500,128,0.001,0.01,0.0001,0.3,0.1,0.8766060471534729
GRACE,Computers,linear,1500,128,0.001,0.01,0.0001,0.3,0.1,0.8850908676783243
GRACE,Computers,standard,1500,128,0.001,0.01,0.0001,0.3,0.1,0.8707878589630127
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0001,0.3,0.2,0.8712727030118307
GRACE,Computers,nonlinear,1500,128,0.01,0.01,0.0001,0.3,0.2,0.8824242154757181
GRACE,Computers,linear,1500,128,0.01,0.01,0.0001,0.3,0.2,0.8673939108848572
GRACE,Computers,standard,1500,128,0.01,0.01,0.0001,0.3,0.2,0.8773333032925924
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0001,0.3,0.2,0.8676363428433737
GRACE,Computers,nonlinear,1500,128,0.01,0.01,0.0001,0.3,0.2,0.8695757190386454
GRACE,Computers,linear,1500,128,0.01,0.01,0.0001,0.3,0.2,0.8623030185699463
GRACE,Computers,standard,1500,128,0.01,0.01,0.0001,0.3,0.2,0.8858181635538737
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0001,0.3,0.2,0.8729696671168009
GRACE,Computers,nonlinear,1500,128,0.001,0.01,0.0001,0.3,0.2,0.8596363464991251
GRACE,Computers,linear,1500,128,0.001,0.01,0.0001,0.3,0.2,0.8727272351582845
GRACE,Computers,standard,1500,128,0.001,0.01,0.0001,0.3,0.2,0.8882424036661783
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0001,0.3,0.2,0.871999979019165
GRACE,Computers,nonlinear,1500,128,0.001,0.01,0.0001,0.3,0.2,0.8814545273780823
GRACE,Computers,linear,1500,128,0.001,0.01,0.0001,0.3,0.2,0.8656969467798868
GRACE,Computers,standard,1500,128,0.001,0.01,0.0001,0.3,0.2,0.8792726993560791
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0001,0.3,0.3,0.8593939344088236
GRACE,Computers,nonlinear,1500,128,0.01,0.01,0.0001,0.3,0.3,0.8569696744283041
GRACE,Computers,linear,1500,128,0.01,0.01,0.0001,0.3,0.3,0.8341817855834961
GRACE,Computers,standard,1500,128,0.01,0.01,0.0001,0.3,0.3,0.8848484754562378
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0001,0.3,0.3,0.861090878645579
GRACE,Computers,nonlinear,1500,128,0.01,0.01,0.0001,0.3,0.3,0.8705454270044962
GRACE,Computers,linear,1500,128,0.01,0.01,0.0001,0.3,0.3,0.8492120901743571
GRACE,Computers,standard,1500,128,0.01,0.01,0.0001,0.3,0.3,0.8816969394683838
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0001,0.3,0.3,0.8576969504356384
GRACE,Computers,nonlinear,1500,128,0.001,0.01,0.0001,0.3,0.3,0.8780605792999268
GRACE,Computers,linear,1500,128,0.001,0.01,0.0001,0.3,0.3,0.8642423947652181
GRACE,Computers,standard,1500,128,0.001,0.01,0.0001,0.3,0.3,0.8877575397491455
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0001,0.3,0.3,0.8686060309410095
GRACE,Computers,nonlinear,1500,128,0.001,0.01,0.0001,0.3,0.3,0.8661817908287048
GRACE,Computers,linear,1500,128,0.001,0.01,0.0001,0.3,0.3,0.8686060508092245
GRACE,Computers,standard,1500,128,0.001,0.01,0.0001,0.3,0.3,0.8761212031046549
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0001,0.3,0.4,0.826424221197764
GRACE,Computers,nonlinear,1500,128,0.01,0.01,0.0001,0.3,0.4,0.8470302820205688
GRACE,Computers,linear,1500,128,0.01,0.01,0.0001,0.3,0.4,0.8477575381596884
GRACE,Computers,standard,1500,128,0.01,0.01,0.0001,0.3,0.4,0.8884848356246948
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0001,0.3,0.4,0.8458181619644165
GRACE,Computers,nonlinear,1500,128,0.01,0.01,0.0001,0.3,0.4,0.8438787659009298
GRACE,Computers,linear,1500,128,0.01,0.01,0.0001,0.3,0.4,0.8315151333808899
GRACE,Computers,standard,1500,128,0.01,0.01,0.0001,0.3,0.4,0.8889696995417277
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0001,0.3,0.4,0.8666666547457377
GRACE,Computers,nonlinear,1500,128,0.001,0.01,0.0001,0.3,0.4,0.8734545310338339
GRACE,Computers,linear,1500,128,0.001,0.01,0.0001,0.3,0.4,0.8673939307530721
GRACE,Computers,standard,1500,128,0.001,0.01,0.0001,0.3,0.4,0.8761211832364401
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0001,0.3,0.4,0.8545454343159994
GRACE,Computers,nonlinear,1500,128,0.001,0.01,0.0001,0.3,0.4,0.872484823067983
GRACE,Computers,linear,1500,128,0.001,0.01,0.0001,0.3,0.4,0.8690908749898275
GRACE,Computers,standard,1500,128,0.001,0.01,0.0001,0.3,0.4,0.8732120990753174
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0001,0.3,0.5,0.8319999774297079
GRACE,Computers,nonlinear,1500,128,0.01,0.01,0.0001,0.3,0.5,0.8310302893320719
GRACE,Computers,linear,1500,128,0.01,0.01,0.0001,0.3,0.5,0.8395151297251383
GRACE,Computers,standard,1500,128,0.01,0.01,0.0001,0.3,0.5,0.8824242154757181
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0001,0.3,0.5,0.8223030169804891
GRACE,Computers,nonlinear,1500,128,0.01,0.01,0.0001,0.3,0.5,0.8286060492197672
GRACE,Computers,linear,1500,128,0.01,0.01,0.0001,0.3,0.5,0.8312727014223734
GRACE,Computers,standard,1500,128,0.01,0.01,0.0001,0.3,0.5,0.8882424036661783
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0001,0.3,0.5,0.8593939145406088
GRACE,Computers,nonlinear,1500,128,0.001,0.01,0.0001,0.3,0.5,0.8589090903600057
GRACE,Computers,linear,1500,128,0.001,0.01,0.0001,0.3,0.5,0.852848470211029
GRACE,Computers,standard,1500,128,0.001,0.01,0.0001,0.3,0.5,0.8739393552144369
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0001,0.3,0.5,0.8591514825820923
GRACE,Computers,nonlinear,1500,128,0.001,0.01,0.0001,0.3,0.5,0.8661817908287048
GRACE,Computers,linear,1500,128,0.001,0.01,0.0001,0.3,0.5,0.8494545221328735
GRACE,Computers,standard,1500,128,0.001,0.01,0.0001,0.3,0.5,0.8749090631802877
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0001,0.4,0.1,0.8753939072291056
GRACE,Computers,nonlinear,1500,128,0.01,0.01,0.0001,0.4,0.1,0.8778181672096252
GRACE,Computers,linear,1500,128,0.01,0.01,0.0001,0.4,0.1,0.8749090631802877
GRACE,Computers,standard,1500,128,0.01,0.01,0.0001,0.4,0.1,0.8921211759249369
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0001,0.4,0.1,0.8778181672096252
GRACE,Computers,nonlinear,1500,128,0.01,0.01,0.0001,0.4,0.1,0.8867878715197245
GRACE,Computers,linear,1500,128,0.01,0.01,0.0001,0.4,0.1,0.8814545075098673
GRACE,Computers,standard,1500,128,0.01,0.01,0.0001,0.4,0.1,0.8899393677711487
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0001,0.4,0.1,0.8807272513707479
GRACE,Computers,nonlinear,1500,128,0.001,0.01,0.0001,0.4,0.1,0.8778181672096252
GRACE,Computers,linear,1500,128,0.001,0.01,0.0001,0.4,0.1,0.8732120792071024
GRACE,Computers,standard,1500,128,0.001,0.01,0.0001,0.4,0.1,0.8831514914830526
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0001,0.4,0.1,0.8863030076026917
GRACE,Computers,nonlinear,1500,128,0.001,0.01,0.0001,0.4,0.1,0.8846060434977213
GRACE,Computers,linear,1500,128,0.001,0.01,0.0001,0.4,0.1,0.8766060471534729
GRACE,Computers,standard,1500,128,0.001,0.01,0.0001,0.4,0.1,0.8921211957931519
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0001,0.4,0.2,0.8656969467798868
GRACE,Computers,nonlinear,1500,128,0.01,0.01,0.0001,0.4,0.2,0.8824242154757181
GRACE,Computers,linear,1500,128,0.01,0.01,0.0001,0.4,0.2,0.8700606028238932
GRACE,Computers,standard,1500,128,0.01,0.01,0.0001,0.4,0.2,0.8824242154757181
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0001,0.4,0.2,0.8649696707725525
GRACE,Computers,nonlinear,1500,128,0.01,0.01,0.0001,0.4,0.2,0.8766060471534729
GRACE,Computers,linear,1500,128,0.01,0.01,0.0001,0.4,0.2,0.872484823067983
GRACE,Computers,standard,1500,128,0.01,0.01,0.0001,0.4,0.2,0.8836363355318705
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0001,0.4,0.2,0.8695757587750753
GRACE,Computers,nonlinear,1500,128,0.001,0.01,0.0001,0.4,0.2,0.871999979019165
GRACE,Computers,linear,1500,128,0.001,0.01,0.0001,0.4,0.2,0.8770908912022909
GRACE,Computers,standard,1500,128,0.001,0.01,0.0001,0.4,0.2,0.8855757514635721
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0001,0.4,0.2,0.8756363391876221
GRACE,Computers,nonlinear,1500,128,0.001,0.01,0.0001,0.4,0.2,0.8732120990753174
GRACE,Computers,linear,1500,128,0.001,0.01,0.0001,0.4,0.2,0.8812121152877808
GRACE,Computers,standard,1500,128,0.001,0.01,0.0001,0.4,0.2,0.8860605756441752
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0001,0.4,0.3,0.872484823067983
GRACE,Computers,nonlinear,1500,128,0.01,0.01,0.0001,0.4,0.3,0.8639999826749166
GRACE,Computers,linear,1500,128,0.01,0.01,0.0001,0.4,0.3,0.8545454144477844
GRACE,Computers,standard,1500,128,0.01,0.01,0.0001,0.4,0.3,0.8882424036661783
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0001,0.4,0.3,0.864727238814036
GRACE,Computers,nonlinear,1500,128,0.01,0.01,0.0001,0.4,0.3,0.8700605829556783
GRACE,Computers,linear,1500,128,0.01,0.01,0.0001,0.4,0.3,0.8453332980473837
GRACE,Computers,standard,1500,128,0.01,0.01,0.0001,0.4,0.3,0.8802424073219299
