model,dataset,projection,epochs,channels,lr1,lr2,wd1,wd2,edge_drop_rate,feat_mask_rate,val_acc
GRACE,Photo,nonlinear,2000,256,0.001,0.01,0.0,0.0001,0.3,0.2,0.928976039091746
GRACE,Photo,nonlinear,2000,256,0.001,0.01,1e-05,0.0001,0.3,0.2,0.9267973899841309
GRACE,Photo,nonlinear,2000,256,0.01,0.01,0.0,0.0001,0.3,0.3,0.9180827935536703
GRACE,Photo,nonlinear,2000,256,0.01,0.01,1e-05,0.0001,0.3,0.3,0.9324618776639303
GRACE,Photo,nonlinear,2000,256,0.001,0.01,0.0,0.0001,0.3,0.3,0.9385620951652527
GRACE,Photo,nonlinear,2000,256,0.001,0.01,1e-05,0.0001,0.3,0.3,0.9372549057006836
GRACE,Photo,nonlinear,2000,256,0.01,0.01,0.0,0.0001,0.3,0.4,0.9233115514119467
GRACE,Photo,nonlinear,2000,256,0.01,0.01,1e-05,0.0001,0.3,0.4,0.9206971724828085
GRACE,Photo,nonlinear,2000,256,0.001,0.01,0.0,0.0001,0.3,0.4,0.928976039091746
GRACE,Photo,nonlinear,2000,256,0.001,0.01,1e-05,0.0001,0.3,0.4,0.9206971724828085
GRACE,Photo,nonlinear,2000,256,0.01,0.01,0.0,0.0001,0.3,0.5,0.9119825760523478
GRACE,Photo,nonlinear,2000,256,0.01,0.01,1e-05,0.0001,0.3,0.5,0.9080610076586405
GRACE,Photo,nonlinear,2000,256,0.001,0.01,0.0,0.0001,0.3,0.5,0.9276688496271769
GRACE,Photo,nonlinear,2000,256,0.001,0.01,1e-05,0.0001,0.3,0.5,0.9337690671284994
GRACE,Photo,nonlinear,2000,256,0.01,0.01,0.0,0.0001,0.4,0.0,0.9154684146245321
GRACE,Photo,nonlinear,2000,256,0.01,0.01,1e-05,0.0001,0.4,0.0,0.9302832285563151
GRACE,Photo,nonlinear,2000,256,0.001,0.01,0.0,0.0001,0.4,0.0,0.9385620951652527
GRACE,Photo,nonlinear,2000,256,0.001,0.01,1e-05,0.0001,0.4,0.0,0.9359477162361145
GRACE,Photo,nonlinear,2000,256,0.01,0.01,0.0,0.0001,0.4,0.1,0.9237472812334696
GRACE,Photo,nonlinear,2000,256,0.01,0.01,1e-05,0.0001,0.4,0.1,0.9267973899841309
GRACE,Photo,nonlinear,2000,256,0.001,0.01,0.0,0.0001,0.4,0.1,0.929411768913269
GRACE,Photo,nonlinear,2000,256,0.001,0.01,1e-05,0.0001,0.4,0.1,0.9228758215904236
GRACE,Photo,nonlinear,2000,256,0.01,0.01,0.0,0.0001,0.4,0.2,0.929411768913269
GRACE,Photo,nonlinear,2000,256,0.01,0.01,1e-05,0.0001,0.4,0.2,0.9272331198056539
GRACE,Photo,nonlinear,2000,256,0.001,0.01,0.0,0.0001,0.4,0.2,0.9276688496271769
GRACE,Photo,nonlinear,2000,256,0.001,0.01,1e-05,0.0001,0.4,0.2,0.9281045794487
GRACE,Photo,nonlinear,2000,256,0.01,0.01,0.0,0.0001,0.4,0.3,0.9233115514119467
GRACE,Photo,nonlinear,2000,256,0.01,0.01,1e-05,0.0001,0.4,0.3,0.9202614426612854
GRACE,Photo,nonlinear,2000,256,0.001,0.01,0.0,0.0001,0.4,0.3,0.9315904180208842
GRACE,Photo,nonlinear,2000,256,0.001,0.01,1e-05,0.0001,0.4,0.3,0.9302832285563151
GRACE,Photo,nonlinear,2000,256,0.01,0.01,0.0,0.0001,0.4,0.4,0.9241830110549927
GRACE,Photo,nonlinear,2000,256,0.01,0.01,1e-05,0.0001,0.4,0.4,0.9211329023043314
GRACE,Photo,nonlinear,2000,256,0.001,0.01,0.0,0.0001,0.4,0.4,0.9307189583778381
GRACE,Photo,nonlinear,2000,256,0.001,0.01,1e-05,0.0001,0.4,0.4,0.928540309270223
GRACE,Photo,nonlinear,2000,256,0.01,0.01,0.0,0.0001,0.4,0.5,0.9198257128397623
GRACE,Photo,nonlinear,2000,256,0.01,0.01,1e-05,0.0001,0.4,0.5,0.9093681971232096
GRACE,Photo,nonlinear,2000,256,0.001,0.01,0.0,0.0001,0.4,0.5,0.9267973899841309
GRACE,Photo,nonlinear,2000,256,0.001,0.01,1e-05,0.0001,0.4,0.5,0.9180827935536703
GRACE,Photo,nonlinear,2000,256,0.01,0.01,0.0,0.0001,0.5,0.0,0.9215686321258545
GRACE,Photo,nonlinear,2000,256,0.01,0.01,1e-05,0.0001,0.5,0.0,0.9228758215904236
GRACE,Photo,nonlinear,2000,256,0.001,0.01,0.0,0.0001,0.5,0.0,0.9346405267715454
GRACE,Photo,nonlinear,2000,256,0.001,0.01,1e-05,0.0001,0.5,0.0,0.929411768913269
GRACE,Photo,nonlinear,2000,256,0.01,0.01,0.0,0.0001,0.5,0.1,0.9276688496271769
GRACE,Photo,nonlinear,2000,256,0.01,0.01,1e-05,0.0001,0.5,0.1,0.9350762565930685
GRACE,Photo,nonlinear,2000,256,0.001,0.01,0.0,0.0001,0.5,0.1,0.9389978249867758
GRACE,Photo,nonlinear,2000,256,0.001,0.01,1e-05,0.0001,0.5,0.1,0.9385620951652527
GRACE,Photo,nonlinear,2000,256,0.01,0.01,0.0,0.0001,0.5,0.2,0.9263616601626078
GRACE,Photo,nonlinear,2000,256,0.01,0.01,1e-05,0.0001,0.5,0.2,0.9228758215904236
GRACE,Photo,nonlinear,2000,256,0.001,0.01,0.0,0.0001,0.5,0.2,0.9307189583778381
GRACE,Photo,nonlinear,2000,256,0.001,0.01,1e-05,0.0001,0.5,0.2,0.9115468462308248
GRACE,Photo,nonlinear,2000,256,0.01,0.01,0.0,0.0001,0.5,0.3,0.9272331198056539
GRACE,Photo,nonlinear,2000,256,0.01,0.01,1e-05,0.0001,0.5,0.3,0.9324618776639303
GRACE,Photo,nonlinear,2000,256,0.001,0.01,0.0,0.0001,0.5,0.3,0.928540309270223
GRACE,Photo,nonlinear,2000,256,0.001,0.01,1e-05,0.0001,0.5,0.3,0.928976039091746
GRACE,Photo,nonlinear,2000,256,0.01,0.01,0.0,0.0001,0.5,0.4,0.9224400917689005
GRACE,Photo,nonlinear,2000,256,0.01,0.01,1e-05,0.0001,0.5,0.4,0.9215686321258545
GRACE,Photo,nonlinear,2000,256,0.001,0.01,0.0,0.0001,0.5,0.4,0.9320261478424072
GRACE,Photo,nonlinear,2000,256,0.001,0.01,1e-05,0.0001,0.5,0.4,0.9342047969500223
GRACE,Photo,nonlinear,2000,256,0.01,0.01,0.0,0.0001,0.5,0.5,0.9206971724828085
GRACE,Photo,nonlinear,2000,256,0.01,0.01,1e-05,0.0001,0.5,0.5,0.9346405267715454
GRACE,Photo,nonlinear,2000,256,0.001,0.01,0.0,0.0001,0.5,0.5,0.928540309270223
GRACE,Photo,nonlinear,2000,256,0.001,0.01,1e-05,0.0001,0.5,0.5,0.9272331198056539
