model,dataset,projection,epochs,channels,lr1,lr2,wd2,edge_drop_rate,feat_mask_rate,val_acc
GRACE,Cora,linear,200,256,0.0005,0.01,0.0001,0.2,0.1,0.8060000360012054
GRACE,Cora,linear,400,256,0.0005,0.01,0.0001,0.2,0.1,0.8004000365734101
GRACE,Cora,standard,100,256,0.0005,0.01,0.0001,0.2,0.1,0.8090000331401825
GRACE,Cora,standard,200,256,0.0005,0.01,0.0001,0.2,0.1,0.806600034236908
GRACE,Cora,standard,400,256,0.0005,0.01,0.0001,0.2,0.1,0.7796000361442565
GRACE,Cora,nonlinear-hid,100,256,0.001,0.01,0.0001,0.2,0.2,0.7800000369548797
GRACE,Cora,nonlinear-hid,200,256,0.001,0.01,0.0001,0.2,0.2,0.7952000379562378
GRACE,Cora,nonlinear-hid,400,256,0.001,0.01,0.0001,0.2,0.2,0.81080002784729
GRACE,Cora,nonlinear,100,256,0.001,0.01,0.0001,0.2,0.2,0.796800035238266
GRACE,Cora,nonlinear,200,256,0.001,0.01,0.0001,0.2,0.2,0.8014000415802002
GRACE,Cora,nonlinear,400,256,0.001,0.01,0.0001,0.2,0.2,0.8050000250339509
GRACE,Cora,linear,100,256,0.001,0.01,0.0001,0.2,0.2,0.7994000375270843
GRACE,Cora,linear,200,256,0.001,0.01,0.0001,0.2,0.2,0.8078000366687774
GRACE,Cora,linear,400,256,0.001,0.01,0.0001,0.2,0.2,0.80840003490448
GRACE,Cora,standard,100,256,0.001,0.01,0.0001,0.2,0.2,0.8086000442504883
GRACE,Cora,standard,200,256,0.001,0.01,0.0001,0.2,0.2,0.8080000460147858
GRACE,Cora,standard,400,256,0.001,0.01,0.0001,0.2,0.2,0.7672000348567962
GRACE,Cora,nonlinear-hid,100,256,0.001,0.01,0.0001,0.2,0.2,0.7724000334739685
GRACE,Cora,nonlinear-hid,200,256,0.001,0.01,0.0001,0.2,0.2,0.7922000408172607
GRACE,Cora,nonlinear-hid,400,256,0.001,0.01,0.0001,0.2,0.2,0.8062000453472138
GRACE,Cora,nonlinear,100,256,0.001,0.01,0.0001,0.2,0.2,0.7976000308990479
GRACE,Cora,nonlinear,200,256,0.001,0.01,0.0001,0.2,0.2,0.8116000413894653
GRACE,Cora,nonlinear,400,256,0.001,0.01,0.0001,0.2,0.2,0.809000039100647
GRACE,Cora,linear,100,256,0.001,0.01,0.0001,0.2,0.2,0.7930000424385071
GRACE,Cora,linear,200,256,0.001,0.01,0.0001,0.2,0.2,0.807200038433075
GRACE,Cora,linear,400,256,0.001,0.01,0.0001,0.2,0.2,0.8098000407218933
GRACE,Cora,standard,100,256,0.001,0.01,0.0001,0.2,0.2,0.8164000451564789
GRACE,Cora,standard,200,256,0.001,0.01,0.0001,0.2,0.2,0.8022000432014466
GRACE,Cora,standard,400,256,0.001,0.01,0.0001,0.2,0.2,0.7662000358104706
GRACE,Cora,nonlinear-hid,100,256,0.0005,0.01,0.0001,0.2,0.2,0.7722000360488892
GRACE,Cora,nonlinear-hid,200,256,0.0005,0.01,0.0001,0.2,0.2,0.7946000337600708
GRACE,Cora,nonlinear-hid,400,256,0.0005,0.01,0.0001,0.2,0.2,0.8062000393867492
GRACE,Cora,nonlinear,100,256,0.0005,0.01,0.0001,0.2,0.2,0.7806000351905823
GRACE,Cora,nonlinear,200,256,0.0005,0.01,0.0001,0.2,0.2,0.8022000432014466
GRACE,Cora,nonlinear,400,256,0.0005,0.01,0.0001,0.2,0.2,0.8118000447750091
GRACE,Cora,linear,100,256,0.0005,0.01,0.0001,0.2,0.2,0.7872000455856323
GRACE,Cora,linear,200,256,0.0005,0.01,0.0001,0.2,0.2,0.8056000351905823
GRACE,Cora,linear,400,256,0.0005,0.01,0.0001,0.2,0.2,0.8054000318050385
GRACE,Cora,standard,100,256,0.0005,0.01,0.0001,0.2,0.2,0.8134000360965729
GRACE,Cora,standard,200,256,0.0005,0.01,0.0001,0.2,0.2,0.8070000290870667
GRACE,Cora,standard,400,256,0.0005,0.01,0.0001,0.2,0.2,0.7970000267028808
GRACE,Cora,nonlinear-hid,100,256,0.0005,0.01,0.0001,0.2,0.2,0.775400024652481
GRACE,Cora,nonlinear-hid,200,256,0.0005,0.01,0.0001,0.2,0.2,0.7914000511169433
GRACE,Cora,nonlinear-hid,400,256,0.0005,0.01,0.0001,0.2,0.2,0.8036000430583954
GRACE,Cora,nonlinear,100,256,0.0005,0.01,0.0001,0.2,0.2,0.7848000288009643
GRACE,Cora,nonlinear,200,256,0.0005,0.01,0.0001,0.2,0.2,0.8084000408649444
GRACE,Cora,nonlinear,400,256,0.0005,0.01,0.0001,0.2,0.2,0.8014000415802002
GRACE,Cora,linear,100,256,0.0005,0.01,0.0001,0.2,0.2,0.7904000401496887
GRACE,Cora,linear,200,256,0.0005,0.01,0.0001,0.2,0.2,0.8038000345230103
GRACE,Cora,linear,400,256,0.0005,0.01,0.0001,0.2,0.2,0.8086000382900238
GRACE,Cora,standard,100,256,0.0005,0.01,0.0001,0.2,0.2,0.8088000416755676
GRACE,Cora,standard,200,256,0.0005,0.01,0.0001,0.2,0.2,0.8070000290870667
GRACE,Cora,standard,400,256,0.0005,0.01,0.0001,0.2,0.2,0.8002000391483307
GRACE,Cora,nonlinear-hid,100,256,0.001,0.01,0.0001,0.2,0.3,0.7728000342845917
GRACE,Cora,nonlinear-hid,200,256,0.001,0.01,0.0001,0.2,0.3,0.7866000413894654
GRACE,Cora,nonlinear-hid,400,256,0.001,0.01,0.0001,0.2,0.3,0.7966000378131867
GRACE,Cora,nonlinear,100,256,0.001,0.01,0.0001,0.2,0.3,0.7874000370502472
GRACE,Cora,nonlinear,200,256,0.001,0.01,0.0001,0.2,0.3,0.8094000399112702
GRACE,Cora,nonlinear,400,256,0.001,0.01,0.0001,0.2,0.3,0.8118000388145447
GRACE,Cora,linear,100,256,0.001,0.01,0.0001,0.2,0.3,0.7868000328540802
GRACE,Cora,linear,200,256,0.001,0.01,0.0001,0.2,0.3,0.8008000373840332
GRACE,Cora,linear,400,256,0.001,0.01,0.0001,0.2,0.3,0.8116000294685364
GRACE,Cora,standard,100,256,0.001,0.01,0.0001,0.2,0.3,0.8170000433921814
GRACE,Cora,standard,200,256,0.001,0.01,0.0001,0.2,0.3,0.8080000340938568
GRACE,Cora,standard,400,256,0.001,0.01,0.0001,0.2,0.3,0.7854000449180603
GRACE,Cora,nonlinear-hid,100,256,0.001,0.01,0.0001,0.2,0.3,0.7680000364780426
GRACE,Cora,nonlinear-hid,200,256,0.001,0.01,0.0001,0.2,0.3,0.7868000328540802
GRACE,Cora,nonlinear-hid,400,256,0.001,0.01,0.0001,0.2,0.3,0.7980000376701355
GRACE,Cora,nonlinear,100,256,0.001,0.01,0.0001,0.2,0.3,0.7902000427246094
GRACE,Cora,nonlinear,200,256,0.001,0.01,0.0001,0.2,0.3,0.8016000390052795
GRACE,Cora,nonlinear,400,256,0.001,0.01,0.0001,0.2,0.3,0.8124000370502472
GRACE,Cora,linear,100,256,0.001,0.01,0.0001,0.2,0.3,0.7836000442504882
GRACE,Cora,linear,200,256,0.001,0.01,0.0001,0.2,0.3,0.806000030040741
GRACE,Cora,linear,400,256,0.001,0.01,0.0001,0.2,0.3,0.8130000412464142
GRACE,Cora,standard,100,256,0.001,0.01,0.0001,0.2,0.3,0.8144000411033631
GRACE,Cora,standard,200,256,0.001,0.01,0.0001,0.2,0.3,0.8036000430583954
GRACE,Cora,standard,400,256,0.001,0.01,0.0001,0.2,0.3,0.7838000476360321
GRACE,Cora,nonlinear-hid,100,256,0.0005,0.01,0.0001,0.2,0.3,0.7660000383853912
GRACE,Cora,nonlinear-hid,200,256,0.0005,0.01,0.0001,0.2,0.3,0.7900000393390656
GRACE,Cora,nonlinear-hid,400,256,0.0005,0.01,0.0001,0.2,0.3,0.8034000337123871
GRACE,Cora,nonlinear,100,256,0.0005,0.01,0.0001,0.2,0.3,0.7826000332832337
GRACE,Cora,nonlinear,200,256,0.0005,0.01,0.0001,0.2,0.3,0.796200031042099
GRACE,Cora,nonlinear,400,256,0.0005,0.01,0.0001,0.2,0.3,0.8114000380039215
GRACE,Cora,linear,100,256,0.0005,0.01,0.0001,0.2,0.3,0.7774000346660614
GRACE,Cora,linear,200,256,0.0005,0.01,0.0001,0.2,0.3,0.8032000303268433
GRACE,Cora,linear,400,256,0.0005,0.01,0.0001,0.2,0.3,0.8082000374794006
GRACE,Cora,standard,100,256,0.0005,0.01,0.0001,0.2,0.3,0.812000036239624
GRACE,Cora,standard,200,256,0.0005,0.01,0.0001,0.2,0.3,0.8158000409603119
GRACE,Cora,standard,400,256,0.0005,0.01,0.0001,0.2,0.3,0.8140000343322754
GRACE,Cora,nonlinear-hid,100,256,0.0005,0.01,0.0001,0.2,0.3,0.7720000326633454
GRACE,Cora,nonlinear-hid,200,256,0.0005,0.01,0.0001,0.2,0.3,0.7844000339508057
GRACE,Cora,nonlinear-hid,400,256,0.0005,0.01,0.0001,0.2,0.3,0.8000000357627869
GRACE,Cora,nonlinear,100,256,0.0005,0.01,0.0001,0.2,0.3,0.7772000372409821
GRACE,Cora,nonlinear,200,256,0.0005,0.01,0.0001,0.2,0.3,0.7932000458240509
GRACE,Cora,nonlinear,400,256,0.0005,0.01,0.0001,0.2,0.3,0.8112000405788422
GRACE,Cora,linear,100,256,0.0005,0.01,0.0001,0.2,0.3,0.7788000345230103
GRACE,Cora,linear,200,256,0.0005,0.01,0.0001,0.2,0.3,0.7970000386238099
GRACE,Cora,linear,400,256,0.0005,0.01,0.0001,0.2,0.3,0.811400032043457
GRACE,Cora,standard,100,256,0.0005,0.01,0.0001,0.2,0.3,0.8064000368118286
GRACE,Cora,standard,200,256,0.0005,0.01,0.0001,0.2,0.3,0.8168000400066375
GRACE,Cora,standard,400,256,0.0005,0.01,0.0001,0.2,0.3,0.8102000415325165
GRACE,Cora,nonlinear-hid,100,256,0.001,0.01,0.0001,0.2,0.4,0.771200031042099
GRACE,Cora,nonlinear-hid,200,256,0.001,0.01,0.0001,0.2,0.4,0.7750000298023224
GRACE,Cora,nonlinear-hid,400,256,0.001,0.01,0.0001,0.2,0.4,0.7938000321388244
GRACE,Cora,nonlinear,100,256,0.001,0.01,0.0001,0.2,0.4,0.7780000507831574
GRACE,Cora,nonlinear,200,256,0.001,0.01,0.0001,0.2,0.4,0.8000000357627869
GRACE,Cora,nonlinear,400,256,0.001,0.01,0.0001,0.2,0.4,0.8122000336647034
GRACE,Cora,linear,100,256,0.001,0.01,0.0001,0.2,0.4,0.7784000396728515
GRACE,Cora,linear,200,256,0.001,0.01,0.0001,0.2,0.4,0.8010000467300415
GRACE,Cora,linear,400,256,0.001,0.01,0.0001,0.2,0.4,0.8118000447750091
GRACE,Cora,standard,100,256,0.001,0.01,0.0001,0.2,0.4,0.8182000339031219
GRACE,Cora,standard,200,256,0.001,0.01,0.0001,0.2,0.4,0.8158000349998474
GRACE,Cora,standard,400,256,0.001,0.01,0.0001,0.2,0.4,0.8012000381946563
GRACE,Cora,nonlinear-hid,100,256,0.001,0.01,0.0001,0.2,0.4,0.7542000412940979
GRACE,Cora,nonlinear-hid,200,256,0.001,0.01,0.0001,0.2,0.4,0.7726000308990478
GRACE,Cora,nonlinear-hid,400,256,0.001,0.01,0.0001,0.2,0.4,0.793200033903122
GRACE,Cora,nonlinear,100,256,0.001,0.01,0.0001,0.2,0.4,0.7788000345230103
GRACE,Cora,nonlinear,200,256,0.001,0.01,0.0001,0.2,0.4,0.7990000426769257
GRACE,Cora,nonlinear,400,256,0.001,0.01,0.0001,0.2,0.4,0.8106000423431396
GRACE,Cora,linear,100,256,0.001,0.01,0.0001,0.2,0.4,0.7786000370979309
GRACE,Cora,linear,200,256,0.001,0.01,0.0001,0.2,0.4,0.8032000362873077
GRACE,Cora,linear,400,256,0.001,0.01,0.0001,0.2,0.4,0.8148000359535217
GRACE,Cora,standard,100,256,0.001,0.01,0.0001,0.2,0.4,0.8158000409603119
GRACE,Cora,standard,200,256,0.001,0.01,0.0001,0.2,0.4,0.8098000407218933
GRACE,Cora,standard,400,256,0.001,0.01,0.0001,0.2,0.4,0.8000000417232513
GRACE,Cora,nonlinear-hid,100,256,0.0005,0.01,0.0001,0.2,0.4,0.7612000226974487
GRACE,Cora,nonlinear-hid,200,256,0.0005,0.01,0.0001,0.2,0.4,0.7728000342845917
GRACE,Cora,nonlinear-hid,400,256,0.0005,0.01,0.0001,0.2,0.4,0.7984000325202942
GRACE,Cora,nonlinear,100,256,0.0005,0.01,0.0001,0.2,0.4,0.7742000341415405
GRACE,Cora,nonlinear,200,256,0.0005,0.01,0.0001,0.2,0.4,0.7992000341415405
GRACE,Cora,nonlinear,400,256,0.0005,0.01,0.0001,0.2,0.4,0.8138000428676605
GRACE,Cora,linear,100,256,0.0005,0.01,0.0001,0.2,0.4,0.7750000357627869
GRACE,Cora,linear,200,256,0.0005,0.01,0.0001,0.2,0.4,0.7972000300884247
GRACE,Cora,linear,400,256,0.0005,0.01,0.0001,0.2,0.4,0.8084000289440155
GRACE,Cora,standard,100,256,0.0005,0.01,0.0001,0.2,0.4,0.7998000383377075
GRACE,Cora,standard,200,256,0.0005,0.01,0.0001,0.2,0.4,0.8186000347137451
GRACE,Cora,standard,400,256,0.0005,0.01,0.0001,0.2,0.4,0.8160000383853913
GRACE,Cora,nonlinear-hid,100,256,0.0005,0.01,0.0001,0.2,0.4,0.7608000338077545
GRACE,Cora,nonlinear-hid,200,256,0.0005,0.01,0.0001,0.2,0.4,0.771800035238266
GRACE,Cora,nonlinear-hid,400,256,0.0005,0.01,0.0001,0.2,0.4,0.7942000448703765
GRACE,Cora,nonlinear,100,256,0.0005,0.01,0.0001,0.2,0.4,0.7718000292778016
GRACE,Cora,nonlinear,200,256,0.0005,0.01,0.0001,0.2,0.4,0.7904000401496887
GRACE,Cora,nonlinear,400,256,0.0005,0.01,0.0001,0.2,0.4,0.8062000393867492
GRACE,Cora,linear,100,256,0.0005,0.01,0.0001,0.2,0.4,0.7700000405311584
GRACE,Cora,linear,200,256,0.0005,0.01,0.0001,0.2,0.4,0.79000004529953
GRACE,Cora,linear,400,256,0.0005,0.01,0.0001,0.2,0.4,0.8076000273227691
GRACE,Cora,standard,100,256,0.0005,0.01,0.0001,0.2,0.4,0.8014000356197357
GRACE,Cora,standard,200,256,0.0005,0.01,0.0001,0.2,0.4,0.8160000443458557
GRACE,Cora,standard,400,256,0.0005,0.01,0.0001,0.2,0.4,0.8186000466346741
GRACE,Cora,nonlinear-hid,100,256,0.001,0.01,0.0001,0.2,0.5,0.75280002951622
GRACE,Cora,nonlinear-hid,200,256,0.001,0.01,0.0001,0.2,0.5,0.7588000297546387
GRACE,Cora,nonlinear-hid,400,256,0.001,0.01,0.0001,0.2,0.5,0.7752000331878662
GRACE,Cora,nonlinear,100,256,0.001,0.01,0.0001,0.2,0.5,0.7702000319957734
GRACE,Cora,nonlinear,200,256,0.001,0.01,0.0001,0.2,0.5,0.7856000363826752
GRACE,Cora,nonlinear,400,256,0.001,0.01,0.0001,0.2,0.5,0.8056000351905823
GRACE,Cora,linear,100,256,0.001,0.01,0.0001,0.2,0.5,0.7672000288963318
GRACE,Cora,linear,200,256,0.001,0.01,0.0001,0.2,0.5,0.7864000380039216
GRACE,Cora,linear,400,256,0.001,0.01,0.0001,0.2,0.5,0.8086000382900238
GRACE,Cora,standard,100,256,0.001,0.01,0.0001,0.2,0.5,0.8152000367641449
GRACE,Cora,standard,200,256,0.001,0.01,0.0001,0.2,0.5,0.8188000321388245
GRACE,Cora,standard,400,256,0.001,0.01,0.0001,0.2,0.5,0.8082000374794006
GRACE,Cora,nonlinear-hid,100,256,0.001,0.01,0.0001,0.2,0.5,0.7506000399589539
GRACE,Cora,nonlinear-hid,200,256,0.001,0.01,0.0001,0.2,0.5,0.7492000341415406
GRACE,Cora,nonlinear-hid,400,256,0.001,0.01,0.0001,0.2,0.5,0.7648000419139862
GRACE,Cora,nonlinear,100,256,0.001,0.01,0.0001,0.2,0.5,0.7680000364780426
GRACE,Cora,nonlinear,200,256,0.001,0.01,0.0001,0.2,0.5,0.7874000310897827
GRACE,Cora,nonlinear,400,256,0.001,0.01,0.0001,0.2,0.5,0.8040000319480896
GRACE,Cora,linear,100,256,0.001,0.01,0.0001,0.2,0.5,0.767000037431717
GRACE,Cora,linear,200,256,0.001,0.01,0.0001,0.2,0.5,0.7856000363826752
GRACE,Cora,linear,400,256,0.001,0.01,0.0001,0.2,0.5,0.8056000411510468
GRACE,Cora,standard,100,256,0.001,0.01,0.0001,0.2,0.5,0.8104000389575958
GRACE,Cora,standard,200,256,0.001,0.01,0.0001,0.2,0.5,0.8156000435352325
GRACE,Cora,standard,400,256,0.001,0.01,0.0001,0.2,0.5,0.803400045633316
GRACE,Cora,nonlinear-hid,100,256,0.0005,0.01,0.0001,0.2,0.5,0.7546000301837921
GRACE,Cora,nonlinear-hid,200,256,0.0005,0.01,0.0001,0.2,0.5,0.7702000379562378
GRACE,Cora,nonlinear-hid,400,256,0.0005,0.01,0.0001,0.2,0.5,0.7842000365257263
GRACE,Cora,nonlinear,100,256,0.0005,0.01,0.0001,0.2,0.5,0.7746000349521637
GRACE,Cora,nonlinear,200,256,0.0005,0.01,0.0001,0.2,0.5,0.7758000314235687
GRACE,Cora,nonlinear,400,256,0.0005,0.01,0.0001,0.2,0.5,0.7990000367164611
GRACE,Cora,linear,100,256,0.0005,0.01,0.0001,0.2,0.5,0.7686000406742096
GRACE,Cora,linear,200,256,0.0005,0.01,0.0001,0.2,0.5,0.7872000515460968
GRACE,Cora,linear,400,256,0.0005,0.01,0.0001,0.2,0.5,0.8020000338554383
GRACE,Cora,standard,100,256,0.0005,0.01,0.0001,0.2,0.5,0.7974000394344329
GRACE,Cora,standard,200,256,0.0005,0.01,0.0001,0.2,0.5,0.8112000346183776
GRACE,Cora,standard,400,256,0.0005,0.01,0.0001,0.2,0.5,0.8178000390529633
GRACE,Cora,nonlinear-hid,100,256,0.0005,0.01,0.0001,0.2,0.5,0.746200042963028
GRACE,Cora,nonlinear-hid,200,256,0.0005,0.01,0.0001,0.2,0.5,0.7628000319004059
GRACE,Cora,nonlinear-hid,400,256,0.0005,0.01,0.0001,0.2,0.5,0.7782000362873077
GRACE,Cora,nonlinear,100,256,0.0005,0.01,0.0001,0.2,0.5,0.7646000325679779
GRACE,Cora,nonlinear,200,256,0.0005,0.01,0.0001,0.2,0.5,0.7838000297546387
GRACE,Cora,nonlinear,400,256,0.0005,0.01,0.0001,0.2,0.5,0.7996000349521637
GRACE,Cora,linear,100,256,0.0005,0.01,0.0001,0.2,0.5,0.7672000348567962
GRACE,Cora,linear,200,256,0.0005,0.01,0.0001,0.2,0.5,0.7904000401496887
GRACE,Cora,linear,400,256,0.0005,0.01,0.0001,0.2,0.5,0.7922000348567962
GRACE,Cora,standard,100,256,0.0005,0.01,0.0001,0.2,0.5,0.7974000394344329
GRACE,Cora,standard,200,256,0.0005,0.01,0.0001,0.2,0.5,0.8130000472068787
GRACE,Cora,standard,400,256,0.0005,0.01,0.0001,0.2,0.5,0.8160000324249268
GRACE,Cora,nonlinear-hid,100,256,0.001,0.01,0.0001,0.3,0.1,0.7894000351428986
GRACE,Cora,nonlinear-hid,200,256,0.001,0.01,0.0001,0.3,0.1,0.8002000451087952
GRACE,Cora,nonlinear-hid,400,256,0.001,0.01,0.0001,0.3,0.1,0.7946000337600708
GRACE,Cora,nonlinear,100,256,0.001,0.01,0.0001,0.3,0.1,0.8004000306129455
GRACE,Cora,nonlinear,200,256,0.001,0.01,0.0001,0.3,0.1,0.8084000229835511
GRACE,Cora,nonlinear,400,256,0.001,0.01,0.0001,0.3,0.1,0.8024000346660614
GRACE,Cora,linear,100,256,0.001,0.01,0.0001,0.3,0.1,0.8022000312805175
GRACE,Cora,linear,200,256,0.001,0.01,0.0001,0.3,0.1,0.8086000263690949
GRACE,Cora,linear,400,256,0.001,0.01,0.0001,0.3,0.1,0.8016000330448151
GRACE,Cora,standard,100,256,0.001,0.01,0.0001,0.3,0.1,0.809600043296814
GRACE,Cora,standard,200,256,0.001,0.01,0.0001,0.3,0.1,0.7864000380039216
GRACE,Cora,standard,400,256,0.001,0.01,0.0001,0.3,0.1,0.748000031709671
GRACE,Cora,nonlinear-hid,100,256,0.001,0.01,0.0001,0.3,0.1,0.7900000214576721
GRACE,Cora,nonlinear-hid,200,256,0.001,0.01,0.0001,0.3,0.1,0.8022000372409821
GRACE,Cora,nonlinear-hid,400,256,0.001,0.01,0.0001,0.3,0.1,0.8032000362873077
GRACE,Cora,nonlinear,100,256,0.001,0.01,0.0001,0.3,0.1,0.8028000295162201
GRACE,Cora,nonlinear,200,256,0.001,0.01,0.0001,0.3,0.1,0.8052000343799591
GRACE,Cora,nonlinear,400,256,0.001,0.01,0.0001,0.3,0.1,0.8006000339984893
GRACE,Cora,linear,100,256,0.001,0.01,0.0001,0.3,0.1,0.7996000409126282
GRACE,Cora,linear,200,256,0.001,0.01,0.0001,0.3,0.1,0.7962000370025635
GRACE,Cora,linear,400,256,0.001,0.01,0.0001,0.3,0.1,0.7980000436306
GRACE,Cora,standard,100,256,0.001,0.01,0.0001,0.3,0.1,0.810800039768219
GRACE,Cora,standard,200,256,0.001,0.01,0.0001,0.3,0.1,0.7862000346183777
GRACE,Cora,standard,400,256,0.001,0.01,0.0001,0.3,0.1,0.7354000270366668
GRACE,Cora,nonlinear-hid,100,256,0.0005,0.01,0.0001,0.3,0.1,0.7782000422477722
GRACE,Cora,nonlinear-hid,200,256,0.0005,0.01,0.0001,0.3,0.1,0.7982000470161438
GRACE,Cora,nonlinear-hid,400,256,0.0005,0.01,0.0001,0.3,0.1,0.8038000285625457
GRACE,Cora,nonlinear,100,256,0.0005,0.01,0.0001,0.3,0.1,0.7934000313282012
GRACE,Cora,nonlinear,200,256,0.0005,0.01,0.0001,0.3,0.1,0.7974000394344329
GRACE,Cora,nonlinear,400,256,0.0005,0.01,0.0001,0.3,0.1,0.8060000360012054
GRACE,Cora,linear,100,256,0.0005,0.01,0.0001,0.3,0.1,0.7912000298500061
GRACE,Cora,linear,200,256,0.0005,0.01,0.0001,0.3,0.1,0.8130000412464142
GRACE,Cora,linear,400,256,0.0005,0.01,0.0001,0.3,0.1,0.8094000399112702
GRACE,Cora,standard,100,256,0.0005,0.01,0.0001,0.3,0.1,0.8146000325679779
GRACE,Cora,standard,200,256,0.0005,0.01,0.0001,0.3,0.1,0.8094000399112702
GRACE,Cora,standard,400,256,0.0005,0.01,0.0001,0.3,0.1,0.7836000263690949
GRACE,Cora,nonlinear-hid,100,256,0.0005,0.01,0.0001,0.3,0.1,0.7822000324726105
GRACE,Cora,nonlinear-hid,200,256,0.0005,0.01,0.0001,0.3,0.1,0.8030000269412995
GRACE,Cora,nonlinear-hid,400,256,0.0005,0.01,0.0001,0.3,0.1,0.811400032043457
GRACE,Cora,nonlinear,100,256,0.0005,0.01,0.0001,0.3,0.1,0.7984000325202942
GRACE,Cora,nonlinear,200,256,0.0005,0.01,0.0001,0.3,0.1,0.8018000364303589
GRACE,Cora,nonlinear,400,256,0.0005,0.01,0.0001,0.3,0.1,0.8058000385761261
GRACE,Cora,linear,100,256,0.0005,0.01,0.0001,0.3,0.1,0.7940000474452973
GRACE,Cora,linear,200,256,0.0005,0.01,0.0001,0.3,0.1,0.8066000461578369
GRACE,Cora,linear,400,256,0.0005,0.01,0.0001,0.3,0.1,0.8130000412464142
GRACE,Cora,standard,100,256,0.0005,0.01,0.0001,0.3,0.1,0.8158000409603119
GRACE,Cora,standard,200,256,0.0005,0.01,0.0001,0.3,0.1,0.802800041437149
GRACE,Cora,standard,400,256,0.0005,0.01,0.0001,0.3,0.1,0.7904000401496887
GRACE,Cora,nonlinear-hid,100,256,0.001,0.01,0.0001,0.3,0.2,0.7822000443935394
GRACE,Cora,nonlinear-hid,200,256,0.001,0.01,0.0001,0.3,0.2,0.7946000337600708
GRACE,Cora,nonlinear-hid,400,256,0.001,0.01,0.0001,0.3,0.2,0.80840003490448
GRACE,Cora,nonlinear,100,256,0.001,0.01,0.0001,0.3,0.2,0.8018000364303589
GRACE,Cora,nonlinear,200,256,0.001,0.01,0.0001,0.3,0.2,0.8078000366687774
GRACE,Cora,nonlinear,400,256,0.001,0.01,0.0001,0.3,0.2,0.8104000389575958
GRACE,Cora,linear,100,256,0.001,0.01,0.0001,0.3,0.2,0.7940000414848327
GRACE,Cora,linear,200,256,0.001,0.01,0.0001,0.3,0.2,0.807200038433075
GRACE,Cora,linear,400,256,0.001,0.01,0.0001,0.3,0.2,0.8074000418186188
GRACE,Cora,standard,100,256,0.001,0.01,0.0001,0.3,0.2,0.8192000389099121
GRACE,Cora,standard,200,256,0.001,0.01,0.0001,0.3,0.2,0.8070000469684601
GRACE,Cora,standard,400,256,0.001,0.01,0.0001,0.3,0.2,0.7708000302314758
GRACE,Cora,nonlinear-hid,100,256,0.001,0.01,0.0001,0.3,0.2,0.7842000365257263
GRACE,Cora,nonlinear-hid,200,256,0.001,0.01,0.0001,0.3,0.2,0.7982000231742858
GRACE,Cora,nonlinear-hid,400,256,0.001,0.01,0.0001,0.3,0.2,0.8104000449180603
GRACE,Cora,nonlinear,100,256,0.001,0.01,0.0001,0.3,0.2,0.8042000472545624
GRACE,Cora,nonlinear,200,256,0.001,0.01,0.0001,0.3,0.2,0.8074000358581543
GRACE,Cora,nonlinear,400,256,0.001,0.01,0.0001,0.3,0.2,0.8172000348567963
GRACE,Cora,linear,100,256,0.001,0.01,0.0001,0.3,0.2,0.7986000359058381
GRACE,Cora,linear,200,256,0.001,0.01,0.0001,0.3,0.2,0.8078000366687774
GRACE,Cora,linear,400,256,0.001,0.01,0.0001,0.3,0.2,0.8158000469207763
GRACE,Cora,standard,100,256,0.001,0.01,0.0001,0.3,0.2,0.8208000361919403
GRACE,Cora,standard,200,256,0.001,0.01,0.0001,0.3,0.2,0.8056000411510468
GRACE,Cora,standard,400,256,0.001,0.01,0.0001,0.3,0.2,0.7648000299930573
GRACE,Cora,nonlinear-hid,100,256,0.0005,0.01,0.0001,0.3,0.2,0.7848000466823578
GRACE,Cora,nonlinear-hid,200,256,0.0005,0.01,0.0001,0.3,0.2,0.8012000381946563
GRACE,Cora,nonlinear-hid,400,256,0.0005,0.01,0.0001,0.3,0.2,0.8082000315189362
GRACE,Cora,nonlinear,100,256,0.0005,0.01,0.0001,0.3,0.2,0.7910000443458557
GRACE,Cora,nonlinear,200,256,0.0005,0.01,0.0001,0.3,0.2,0.8078000485897064
GRACE,Cora,nonlinear,400,256,0.0005,0.01,0.0001,0.3,0.2,0.8166000306606293
GRACE,Cora,linear,100,256,0.0005,0.01,0.0001,0.3,0.2,0.786400043964386
GRACE,Cora,linear,200,256,0.0005,0.01,0.0001,0.3,0.2,0.8014000415802002
GRACE,Cora,linear,400,256,0.0005,0.01,0.0001,0.3,0.2,0.8118000388145447
GRACE,Cora,standard,100,256,0.0005,0.01,0.0001,0.3,0.2,0.8134000360965729
GRACE,Cora,standard,200,256,0.0005,0.01,0.0001,0.3,0.2,0.8222000360488891
GRACE,Cora,standard,400,256,0.0005,0.01,0.0001,0.3,0.2,0.7976000368595123
GRACE,Cora,nonlinear-hid,100,256,0.0005,0.01,0.0001,0.3,0.2,0.7786000370979309
GRACE,Cora,nonlinear-hid,200,256,0.0005,0.01,0.0001,0.3,0.2,0.7962000370025635
GRACE,Cora,nonlinear-hid,400,256,0.0005,0.01,0.0001,0.3,0.2,0.807800030708313
GRACE,Cora,nonlinear,100,256,0.0005,0.01,0.0001,0.3,0.2,0.784600031375885
GRACE,Cora,nonlinear,200,256,0.0005,0.01,0.0001,0.3,0.2,0.8008000373840332
