model,dataset,epochs,layers,tau,lr1,wd1,lr2,wd2,channels,edge_drop_rate,feat_mask_rate,mlp_use,val_acc
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.01,0.01,256,0.2,0.2,False,0.9226143836975098
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.2,False,0.9237908542156219
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.2,False,0.9298039257526398
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.005,0.01,256,0.2,0.2,False,0.9116339921951294
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.005,0.01,256,0.2,0.2,False,0.9188235342502594
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.2,False,0.9299346446990967
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.2,False,0.9287581741809845
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.01,0.01,256,0.2,0.3,False,0.9103268027305603
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.01,0.01,256,0.2,0.3,False,0.9205228805541992
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.3,False,0.9288888931274414
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.3,False,0.9305882394313812
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.005,0.01,256,0.2,0.3,False,0.9112418353557586
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.005,0.01,256,0.2,0.3,False,0.9172549068927764
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.3,False,0.930849677324295
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.3,False,0.9330718994140625
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.01,0.01,256,0.2,0.4,False,0.9075817048549653
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.01,0.01,256,0.2,0.4,False,0.9147712469100953
